t_h,T_room_C,RH_pct,T_product_max_C,T_product_aged_max_C,inventory_kg,P_pv_bus_W,P_load_W,P_compressor_elec_W,P_pcm_charge_elec_W,P_compressor_total_W,Q_evap_delivered_W,Q_evap_used_W,Q_pcm_cooling_W,Q_pcm_charge_W,Q_evap_cycle_W,Q_evap_airside_limit_W,Q_evap_sensible_W,Q_evap_latent_W,room_gains_W,product_heat_W,condensate_kg_s,battery_soc,battery_floor_soc,battery_soc_hard_clamped,pcm_soc,pcm_energy_residual_W,pcm_energy_clamped,unmet_W,refrigeration_unmet_W,electrical_unmet_W,refrigeration_required_W,refrigeration_delivered_W,curtailment_W,refrig_residual_W,bus_residual_W,condenser_adequate,condenser_capacity_W,condenser_margin_W,condenser_limited,inventory_violation,refrig_feasible,refrig_cycle_hard_failure,compressor_fraction_actual,thermal_power_budget_W,battery_available_above_reserve_W,fan_only_mode,fan_power_W,fan_only_airflow_m3_h,compressor_power_possible,min_compressor_power_W,fan_energy_savings_W,_f_thermal,_f_power,_f_condenser,compressor_commanded_fraction,dispatch_limiting_cause,daytime,night_room_sensible_demand_W,night_pcm_cooling_W,emergency_pcm_used,dispatch_violation,dispatch_removed_kg,dispatch_shortfall_kg
25.0,4.0,94.99999999999999,4.065277480654332,4.000000000000003,5000.0,0.0,325.0,0.0,0.0,0.0,119.43966098756178,119.43966098756178,696.439959197156,0.0,4994.410971189185,14400.0,0.0,119.43966098756178,696.4399591971542,16.64509338305671,1.8351934572237047e-05,0.8520772273666921,0.2,False,0.7343551109714974,0.0,False,0.0,0.0,0.0,119.43966098756178,119.43966098756178,0.0,0.0,0.0,True,34103.9100274375,28061.7613214721,False,False,True,False,1e-09,18927.516442465214,19252.516442465214,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,696.439959197156,696.439959197156,False,False,765.0,0.0
26.0,4.0,94.99999999999999,4.039470135279958,4.000000000000003,5000.0,0.0,325.0,0.0,0.0,0.0,118.4435365047604,118.4435365047604,684.9675090720921,0.0,4994.410971189185,14400.0,0.0,118.4435365047604,684.9675090720903,10.064482896570434,1.819887978973831e-05,0.8400136449623524,0.2,False,0.7101282697885758,-1.1368683772161603e-13,False,0.0,0.0,0.0,118.4435365047604,118.4435365047604,0.0,0.0,0.0,True,34959.28496949375,28917.136263528344,False,False,True,False,1e-09,18577.466310183132,18902.466310183132,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,684.9675090720921,684.9675090720921,False,False,765.0,0.0
27.0,4.0,94.99999999999999,4.023865681754286,4.000000000000003,5000.0,0.0,325.0,0.0,0.0,0.0,117.44175791450883,117.44175791450883,675.9800343816132,0.0,4994.410971189185,14400.0,0.0,117.44175791450883,675.9800343816114,6.085506019359901,1.8044956252178372e-05,0.8279621261404172,0.2,False,0.6862653105039204,0.0,False,0.0,0.0,0.0,117.44175791450883,117.44175791450883,0.0,0.0,0.0,True,35836.8774425125,29794.7287365471,False,False,True,False,1e-09,18227.766228033324,18552.766228033324,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,675.9800343816132,675.9800343816132,False,False,765.0,0.0
28.0,4.0,94.99999999999999,4.014430423446916,4.000000000000003,5000.0,0.0,325.0,0.0,0.0,0.0,116.38635685329207,116.38635685329207,668.1922842547756,0.0,4994.410971189185,14400.0,0.0,116.38635685329207,668.1922842547738,3.6796111526305415,1.788279360818915e-05,0.8159226588373039,0.2,False,0.6627318817452876,0.0,False,0.0,0.0,0.0,116.38635685329207,116.38635685329207,0.0,0.0,0.0,True,36781.122508418746,30738.973802453344,False,False,True,False,1e-09,17878.415845965676,18203.415845965676,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,668.1922842547756,668.1922842547756,False,False,765.0,0.0
29.0,4.0,94.99999999999999,4.008725379102983,4.000000000000003,5000.0,0.0,325.0,0.0,0.0,0.0,115.30577332232033,115.30577332232033,661.1064294374913,0.0,4994.410971189185,14400.0,5.684341886080801e-13,115.30577332231977,661.1064294374901,2.2248828924822472,1.771676167125731e-05,0.8038952310014936,0.2,False,0.6395082565420755,0.0,False,0.0,0.0,0.0,115.30577332232033,115.30577332232033,0.0,0.0,0.0,True,37769.80263625,31727.6539302846,False,False,True,False,1e-09,17529.414814280088,17854.414814280088,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,661.1064294374919,661.1064294374913,False,False,765.0,0.0
30.0,4.0,94.99999999999999,4.0052758147237215,4.000000000000003,5000.0,0.0,325.0,0.0,0.0,0.0,114.40248326023928,114.40248326023928,655.4195833564951,0.0,4994.410971189185,14400.0,3.410605131648481e-13,114.40248326023894,655.4195833564936,1.345279074319037,1.757797092133394e-05,0.7918798305935193,0.2,False,0.6165380906063114,0.0,False,0.0,0.0,0.0,114.40248326023928,114.40248326023928,0.0,0.0,0.0,True,38614.068812825,32571.920106859594,False,False,True,False,1e-09,17180.76278362619,17505.76278362619,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,655.4195833564954,655.4195833564951,False,False,765.0,0.0
31.0,4.0,94.99999999999999,4.003190029988441,3.9999999999999996,4890.714285714285,721.4382872832311,325.0,0.0,0.0,0.0,1172.9911336222544,2164.0868518303323,0.0,991.095718208077,4994.410971189185,14400.0,648.0890271473145,524.90210647494,648.0890271473127,0.8134251892050612,1.7157983715637115e-05,0.8039556120507162,0.2,False,0.6473459216876003,0.0,False,0.0,0.0,0.0,1172.9911336222544,1172.9911336222544,0.0,0.0,0.0,True,39091.74572851875,33049.597022553346,False,False,True,False,1e-09,17553.89769228618,17157.45940500295,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,874.2857142857143,0.0
32.0,4.0,94.99999999999999,4.001928856842033,4.000000000000001,4672.142857142857,2612.004207179657,1567.8483842210776,281.6477311572372,961.2006530638404,1242.8483842210776,1172.0663329117854,5172.066332911784,0.0,4000.0,5172.066332911784,14400.0,649.1535373439274,522.912795567858,649.1535373439274,0.49183886903252205,1.6748035392493592e-05,0.8370430435536187,0.2,False,0.7762240486471039,0.0,False,0.0,0.0,0.0,1172.0663329117854,1172.0663329117854,0.0,0.0,0.0,True,37414.32214085,31157.24916851322,False,False,True,False,0.017785417849227613,19794.517321442774,17507.513114263118,False,250.0,0.0,True,1800.2366540906219,0.0,0.017785417849227613,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1092.857142857143,0.0
33.0,4.0,94.99999999999999,4.0011662864394815,4.0,4453.571428571428,4908.689990685957,1578.2958632470427,292.0952101832024,961.2006530638403,1253.2958632470427,1215.5431199599993,5215.543119959999,0.0,3999.9999999999995,5215.543119959999,14400.0,674.2389598040227,541.3041601559767,674.2389598040227,0.2973911753628034,1.7116251436686132e-05,0.9443044989684475,0.2,False,0.9046380982722613,0.0,False,0.0,0.0,0.0,1215.5431199599993,1215.5431199599993,0.0,-2.2737367544323206e-13,0.0,True,31537.78520126875,25228.114792694083,False,False,True,False,0.022137961861521352,23050.344189816922,18466.654199130964,False,250.0,0.0,True,1800.2366540906219,0.0,0.022137961861521352,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1311.4285714285716,0.0
34.0,4.0,94.99999999999999,4.0007051970002525,4.000155892832032,4235.0,6889.970025993194,1589.5839697493188,303.38331668547835,961.2006530638405,1264.5839697493188,1262.5181463139454,5262.518146313945,0.0,3001.992053808503,5262.518146313945,14400.0,700.6657407550374,561.852405558908,700.6657407550374,0.17981805983905794,1.768445971959203e-05,0.9488848304700849,0.2,False,1.0,0.0,True,0.0,0.0,0.0,1262.5181463139454,1262.5181463139454,5130.178185135109,2.2737367544323206e-13,0.0,True,25439.0729520625,19072.573000157397,False,False,True,False,0.026840721277884668,28140.927789592686,21575.957763599494,False,250.0,0.0,True,1800.2366540906219,0.0,0.026840721277884668,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1530.0000000000002,0.0
35.0,4.0,94.99999999999999,20.43481588124427,4.000155892832032,4453.571428571428,7639.606645589132,1937.58913732112,1412.58913732112,0.0,1412.58913732112,5878.436028184012,5878.436028184012,0.0,0.0,5878.436028184012,14400.0,3482.374562728359,2396.061465455653,3482.374562728357,2524.7106500218006,2.6986805832041505e-05,0.9490176600836324,0.2,False,0.9963071366416059,0.0,False,0.0,0.0,0.0,5878.436028184012,5878.436028184012,5668.691093162356,0.0,0.0,True,21928.703059987496,14817.076714922146,False,False,True,False,0.08850143428837713,28823.339421511642,21708.732775922508,False,250.0,0.0,True,1800.2366540906219,0.0,0.08850143428837713,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1530.0000000000002,0.0
36.0,4.0,94.99999999999999,20.43481588124427,4.000155892832032,4672.142857142857,7442.831242482163,2545.5512166955505,2020.5512166955505,0.0,2020.5512166955505,8408.447123938233,8408.447123938233,0.0,0.0,8408.447123938235,14400.0,5019.2296432095845,3389.2174807286483,5019.229643209583,4033.586707043608,2.9019606036478127e-05,0.9490215121424252,0.2,False,0.992492551355762,0.0,False,0.0,0.0,0.0,8408.447123938233,8408.447123938233,4867.923172905049,2.2737367544323206e-13,0.0,True,19718.05872921875,9545.670393105298,False,False,True,False,0.3417856669445296,28630.41449376204,21712.583251279877,False,250.0,0.0,True,1800.2366540906219,0.0,0.3417856669445296,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1530.0000000000002,0.0
37.0,4.0,94.99999999999999,20.43481588124427,4.000155892832032,4890.714285714285,6817.607745826028,2913.9695209424963,2388.9695209424963,0.0,2388.9695209424963,9941.605900194187,9941.605900194187,0.0,0.0,9941.605900194189,14400.0,5949.701470514041,3991.9044296801458,5949.701470514039,4944.709768973172,3.0464173979097498e-05,0.9490216238521303,0.2,False,0.988631832819801,0.0,False,0.0,0.0,0.0,9941.605900194187,9941.605900194187,3874.396489306465,4.547473508864641e-13,0.0,True,18518.31205724375,6491.135765266763,False,False,True,False,0.4952731140295281,28005.30266089127,21712.694915065244,False,250.0,0.0,True,1800.2366540906219,0.0,0.4952731140295281,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1530.0000000000002,0.0
38.0,4.0,94.99999999999999,20.43481588124427,4.00009426085547,5000.0,5531.076233200441,2637.241523025595,2112.241523025595,0.0,2112.241523025595,8790.012850252633,8790.012850252633,0.0,0.0,8790.012850252633,14400.0,5243.473702295276,3546.5391479573573,5243.473702295274,4233.236035786305,3.1222903237956956e-05,0.9490216270917117,0.2,False,0.9847662849169384,0.0,False,0.0,0.0,0.0,8790.012850252633,8790.012850252633,2864.5963129996107,-4.547473508864641e-13,0.0,True,17874.003659331254,7240.003959477277,False,False,True,False,0.3799849390187177,26718.774386515463,21712.69815331502,False,250.0,0.0,True,1800.2366540906219,0.0,0.3799849390187177,1.0,0.9860732533462415,1.0,NONE,True,0.0,0.0,False,False,1530.0000000000002,0.0
39.0,4.0,94.99999999999999,13.986916276031652,4.000056994980193,5000.0,3829.77277098741,1670.2794460564191,1345.2794460564191,0.0,1345.2794460564191,5598.32930520104,5598.32930520104,0.0,0.0,5598.32930520104,14400.0,3331.5401848106158,2266.7891203904246,3331.540184810614,2549.5282457556377,2.1901338916053346e-05,0.9490216271856596,0.2,False,0.9809416524397772,0.0,False,0.0,9.094947017729282e-13,0.0,5598.329305201041,5598.32930520104,2130.255024569407,2.2737367544323206e-13,0.0,True,17851.78612836875,11079.027866760454,False,False,True,False,0.06045941640488588,25217.47101821167,21712.69824722426,False,250.0,0.0,True,1800.2366540906219,0.0,0.06045941640488588,1.0,0.9848475563253013,1.0,NONE,True,0.0,0.0,False,False,1530.0000000000002,0.0
40.0,4.0,94.99999999999999,10.042048394308319,4.00003446210785,5000.0,1845.2272944875003,325.0,0.0,0.0,0.0,3930.202872624921,3930.202872624921,0.0,0.0,4994.410971189185,14400.0,2313.831804759051,1616.37106786587,2313.831804759049,1540.8746434529749,2.166945018821615e-05,0.949021627188384,0.2,False,0.9772252065739483,0.0,False,0.0,0.0,0.0,3930.202872624921,3930.202872624921,1490.9889969335156,0.0,0.0,True,18751.59613235,12709.447426384599,False,False,True,False,1e-09,23232.925544435133,21712.698249947633,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1530.0000000000002,0.0
41.0,4.0,94.99999999999999,7.653573553657958,4.00002083756979,5000.0,399.8416944429688,325.0,0.0,0.0,0.0,2905.8298107573187,3092.9340468647406,0.0,187.1042361074219,4994.410971189185,14400.0,1690.3754623977475,1215.4543483595712,1690.3754623977457,931.6436318008483,2.114858592691782e-05,0.9490216271884631,0.2,False,0.9798095593356595,1.4210854715202004e-14,False,0.0,0.0,0.0,2905.8298107573187,2905.8298107573187,45.60339697040093,0.0,0.0,True,20840.044042825004,14797.895336859601,False,False,True,False,1e-09,21787.53994446958,21712.69825002661,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1530.0000000000002,0.0
42.0,4.0,94.99999999999999,6.209155822803543,4.000012599470602,5000.0,0.0,325.0,0.0,0.0,0.0,133.41865684932057,133.41865684932057,1305.0332172152848,0.0,4994.410971189185,14400.0,0.0,133.41865684932057,1305.033217215283,563.3164586019267,2.0499810874961023e-05,0.9368611003843017,0.2,False,0.9338682833240087,0.0,False,0.0,0.0,0.0,133.41865684932057,133.41865684932057,0.0,0.0,0.0,True,23583.909116693754,17541.76041072835,False,False,True,False,1e-09,21387.6982500289,21712.6982500289,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,1305.0332172152848,1305.0332172152848,False,False,1530.0000000000002,0.0
43.0,4.0,94.99999999999999,5.335770829300245,4.000007618290475,5000.0,0.0,325.0,0.0,0.0,0.0,129.83767765843714,129.83767765843714,1067.451309363576,0.0,4994.410971189185,14400.0,0.0,129.83767765843714,1067.4513093635742,340.6099815534842,1.9949592503004337e-05,0.9247127341069444,0.2,False,0.8963677409716645,-2.2737367544323206e-13,False,0.0,0.0,0.0,129.83767765843714,129.83767765843714,0.0,0.0,0.0,True,26050.055053531254,20007.90634756585,False,False,True,False,1e-09,21035.18793593925,21360.18793593925,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,1067.451309363576,1067.451309363576,False,False,1530.0000000000002,0.0
44.0,4.0,94.99999999999999,4.807676093435011,4.0000046064117765,5000.0,0.0,325.0,0.0,0.0,0.0,126.05025645631542,126.05025645631542,916.5446482177504,0.0,4994.410971189185,14400.0,0.0,126.05025645631542,916.5446482177485,205.95036525863907,1.936765426302491e-05,0.9125765161958646,0.2,False,0.8640909401833546,0.0,False,0.0,0.0,0.0,126.05025645631542,126.05025645631542,0.0,0.0,0.0,True,28816.1376583625,22773.988952397096,False,False,True,False,1e-09,20683.030132163687,21008.030132163687,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,916.5446482177504,916.5446482177504,False,False,1530.0000000000002,0.0
45.0,4.0,94.99999999999999,4.488362674445112,4.000002785274403,5000.0,0.0,325.0,0.0,0.0,0.0,122.70080792077346,122.70080792077346,820.025036108731,0.0,4994.410971189185,14400.0,0.0,122.70080792077346,820.0250361087292,124.52822354997096,1.885301063569795e-05,0.9004524345026959,0.2,False,0.8351632925501666,1.1368683772161603e-13,False,0.0,0.0,0.0,122.70080792077346,122.70080792077346,0.0,0.0,0.0,True,31415.588780975002,25373.4400750096,False,False,True,False,1e-09,20331.22448619191,20656.22448619191,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,820.025036108731,820.025036108731,False,False,1530.0000000000002,0.0
46.0,4.0,94.99999999999999,4.2952892890170995,4.000001684120716,5000.0,0.0,325.0,0.0,0.0,0.0,121.234097663054,121.234097663054,763.8445485240845,0.0,4994.410971189185,14400.0,0.0,121.234097663054,763.8445485240827,75.29619365331158,1.862765022807841e-05,0.8883404768912201,0.2,False,0.8081637892673637,0.0,False,0.0,0.0,0.0,121.234097663054,121.234097663054,0.0,0.0,0.0,True,32604.226687468752,26562.07798150335,False,False,True,False,1e-09,19979.7706458661,20304.7706458661,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,763.8445485240845,763.8445485240845,False,False,1530.0000000000002,0.0
47.0,4.0,94.99999999999999,4.178547150857342,4.000001018306341,5000.0,0.0,325.0,0.0,0.0,0.0,120.92399898134067,120.92399898134067,732.5107178121143,0.0,4994.410971189185,14400.0,0.0,120.92399898134067,732.5107178121125,45.527966450511485,1.8580003486027356e-05,0.8762406312373558,0.2,False,0.7822124898839602,0.0,False,0.0,0.0,0.0,120.92399898134067,120.92399898134067,0.0,0.0,0.0,True,32859.7282935375,26817.579587572094,False,False,True,False,1e-09,19628.668259380607,19953.668259380607,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,732.5107178121143,732.5107178121143,False,False,1530.0000000000002,0.0
48.0,4.0,94.99999999999999,4.107958826346688,4.000000615720591,5000.0,0.0,325.0,0.0,0.0,0.0,121.19354699457591,121.19354699457591,715.707951563836,0.0,4994.410971189185,14400.0,1.1368683772161603e-13,121.1935469945758,715.7079515638343,27.528559264005455,1.8621419607456915e-05,0.8641528854291455,0.2,False,0.7567997971310321,0.0,False,0.0,0.0,0.0,121.19354699457591,121.19354699457591,0.0,0.0,0.0,True,32637.552983912497,26595.404277947095,False,False,True,False,1e-09,19277.91697528161,19602.91697528161,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,715.7079515638361,715.707951563836,False,False,1530.0000000000002,0.0
49.0,4.0,94.99999999999999,4.065277480654332,4.00000037229646,5000.0,0.0,325.0,0.0,0.0,0.0,122.4927853290832,122.4927853290832,710.7886745245632,0.0,4994.410971189185,14400.0,0.0,122.4927853290832,710.7886745245614,16.6451883148531,1.8821047911083014e-05,0.8520772273667434,0.2,False,0.7314765411664506,0.0,False,0.0,0.0,0.0,122.4927853290832,122.4927853290832,0.0,0.0,0.0,True,31582.22026319375,25540.071557228348,False,False,True,False,1e-09,18927.516442466702,19252.516442466702,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,710.7886745245632,710.7886745245632,False,False,1530.0000000000002,0.0
50.0,4.0,94.99999999999999,4.039470135279958,4.0000002251096625,5000.0,0.0,325.0,0.0,0.0,0.0,123.17526434380129,123.17526434380129,707.28061899613,0.0,4994.410971189185,14400.0,2.2737367544323206e-13,123.17526434380106,707.2806189961284,10.064540297230842,1.8925910986894392e-05,0.8400136449624036,0.2,False,0.7062341740119291,0.0,False,0.0,0.0,0.0,123.17526434380129,123.17526434380129,0.0,0.0,0.0,True,31037.890754612497,24995.742048647095,False,False,True,False,1e-09,18577.46631018462,18902.46631018462,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,707.2806189961302,707.28061899613,False,False,1530.0000000000002,0.0
51.0,4.0,94.99999999999999,4.023865681754286,4.000000136112924,5000.0,0.0,325.0,0.0,0.0,0.0,122.3407376650775,122.3407376650775,699.4941073455299,0.0,4994.410971189185,14400.0,3.410605131648481e-13,122.34073766507716,699.4941073455284,6.085540726757586,1.8797685748476114e-05,0.8279621261404683,0.2,False,0.6813012462787181,0.0,False,0.0,0.0,0.0,122.3407376650775,122.3407376650775,0.0,0.0,0.0,True,31704.4166834875,25662.267977522097,False,False,True,False,1e-09,18227.766228034812,18552.766228034812,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,699.4941073455302,699.4941073455299,False,False,1530.0000000000002,0.0
52.0,4.0,94.99999999999999,4.014430423446916,4.000000082300901,5000.0,0.0,325.0,0.0,0.0,0.0,121.42374385787248,121.42374385787248,692.844119484078,0.0,4994.410971189185,14400.0,0.0,121.42374385787248,692.8441194840761,3.679632138509845,1.865678941459657e-05,0.8159226588373548,0.2,False,0.6566462989028681,0.0,False,0.0,0.0,0.0,121.42374385787248,121.42374385787248,0.0,0.0,0.0,True,32448.70397073125,26406.555264765848,False,False,True,False,1e-09,17878.415845967153,18203.415845967153,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,692.844119484078,692.844119484078,False,False,1530.0000000000002,0.0
53.0,4.0,94.99999999999999,4.008725379102983,4.000000049763374,5000.0,0.0,325.0,0.0,0.0,0.0,119.80677811622472,119.80677811622472,683.7355433818296,0.0,4994.410971189185,14400.0,5.684341886080801e-13,119.80677811622415,683.7355433818284,2.2248955816229774,1.840834221329904e-05,0.8038952310015446,0.2,False,0.6323935623327609,0.0,False,0.0,0.0,0.0,119.80677811622472,119.80677811622472,0.0,0.0,0.0,True,33792.8645939625,27750.715887997096,False,False,True,False,1e-09,17529.414814281565,17854.414814281565,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,683.7355433818302,683.7355433818296,False,False,1530.0000000000002,0.0
54.0,4.0,94.99999999999999,4.0052758147237215,4.000000030089504,5000.0,0.0,325.0,0.0,0.0,0.0,117.58003211838319,117.58003211838319,671.9173436141573,0.0,4994.410971189185,14400.0,0.0,117.58003211838319,671.9173436141555,1.3452867468232435,1.8066202119100204e-05,0.79187983059357,0.2,False,0.6086737969023377,0.0,False,0.0,0.0,0.0,117.58003211838319,117.58003211838319,0.0,0.0,0.0,True,35714.68102221875,29672.532316253346,False,False,True,False,1e-09,17180.76278362767,17505.76278362767,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,False,671.9173436141573,671.9173436141573,False,False,1530.0000000000002,0.0
55.0,4.0,94.99999999999999,4.003190029988441,4.000000018193667,4890.714285714285,751.7228904373246,325.0,0.0,0.0,0.0,1191.338915545879,2258.1461416391903,0.0,1066.807226093311,4994.410971189185,14400.0,658.1393868095292,533.1995287363497,658.1393868095274,0.8134298284039356,1.7448249835045304e-05,0.8049385948456239,0.2,False,0.6418248644426547,1.1368683772161603e-13,False,0.0,0.0,0.0,1191.338915545879,1191.338915545879,0.0,0.0,0.0,True,37325.452017,31283.3033110346,False,False,True,False,1e-09,17584.18229544174,17157.459405004414,False,250.0,0.0,True,1800.2366540906219,0.0,1e-09,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1639.2857142857144,0.0
56.0,4.0,94.99999999999999,4.001928856842033,4.00000001100083,4672.142857142857,2819.181894476102,1571.4107424695117,285.2100894056713,961.2006530638404,1246.4107424695117,1186.890951422308,5186.890951422307,0.0,3999.9999999999986,5186.890951422307,14400.0,657.2443919879606,529.6465594343474,657.2443919879606,0.4918416741266748,1.6990017939680433e-05,0.8446340243124176,0.2,False,0.7705999437076259,0.0,False,0.0,0.0,0.0,1186.890951422308,1186.890951422308,0.0,0.0,0.0,True,35992.40015925,29717.392629651808,False,False,True,False,0.019269538662041112,20030.189791848374,17536.00789737227,False,250.0,0.0,True,1800.2366540906219,0.0,0.019269538662041112,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,1857.8571428571431,0.0
57.0,4.0,94.99999999999999,4.0011662864394815,4.000000006651669,4453.571428571428,5238.212391412497,1580.8942175681098,294.6935645042694,961.2006530638404,1255.8942175681098,1226.3560727510098,5226.35607275101,0.0,4000.0,5226.35607275101,14400.0,680.0542612581667,546.3018114928432,680.0542612581667,0.2973928714703087,1.731441606685859e-05,0.94599438670506,0.2,False,0.8989403447831635,0.0,False,0.0,0.0,0.0,1226.3560727510098,1226.3560727510098,508.4962686725157,4.547473508864641e-13,0.0,True,30515.77877699375,24193.027052305777,False,False,True,False,0.02322046717346034,23599.914541970775,18686.702150558278,False,250.0,0.0,True,1800.2366540906219,0.0,0.02322046717346034,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,2076.4285714285716,0.0
58.0,4.0,94.99999999999999,4.0007051970002525,4.000155892832032,4235.0,7071.239625961151,1591.2212191850442,305.02056612120373,961.2006530638405,1266.2212191850442,1269.3314976386932,5269.331497638694,0.0,3177.9532859606215,5269.331497638694,14400.0,704.268699239281,565.0627983994123,704.268699239281,0.1798190853972958,1.7824755128999966e-05,0.9489338372144467,0.2,False,1.0,0.0,True,0.0,0.0,0.0,1269.3314976386932,1269.3314976386932,5360.312184682621,4.547473508864641e-13,0.0,True,24805.87331963125,18431.13069764401,False,False,True,False,0.02752281886433468,28371.18398910547,21624.944363144317,False,250.0,0.0,True,1800.2366540906219,0.0,0.02752281886433468,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,2295.0,0.0
59.0,4.0,94.99999999999999,20.43481588124427,4.000155892832032,4453.571428571428,8187.061648223261,1940.1885708404814,1415.1885708404814,0.0,1415.1885708404814,5889.253472017723,5889.253472017723,0.0,0.0,5889.253472017723,14400.0,3487.152887510312,2402.1005845074105,3487.1528875103104,2524.7106506419077,2.744658497286678e-05,0.949019081279219,0.2,False,0.9962508380177152,0.0,False,0.0,9.094947017729282e-13,0.0,5889.253472017724,5889.253472017723,6215.011210098568,0.0,0.0,True,21162.198241781247,14037.485147419784,False,False,True,False,0.08958438920716018,29372.215035532576,21710.153387309314,False,250.0,0.0,True,1800.2366540906219,0.0,0.08958438920716018,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,2295.0,0.0
60.0,4.0,94.99999999999999,20.43481588124427,4.000155892832032,4672.142857142857,8461.514515599007,2548.7995194791156,2023.7995194791156,0.0,2023.7995194791156,8421.964812563228,8421.964812563228,0.0,0.0,8421.96481256323,14400.0,5025.115984941838,3396.8488276213902,5025.115984941836,4033.58670741856,2.9615478840346125e-05,0.9490215533570973,0.2,False,0.992367519021685,0.0,False,0.0,0.0,0.0,8421.964812563228,8421.964812563228,5883.400615125151,6.821210263296962e-13,0.0,True,18773.813663312507,8585.071870244008,False,False,True,False,0.3431389485156708,29649.138964609105,21712.624449010098,False,250.0,0.0,True,1800.2366540906219,0.0,0.3431389485156708,1.0,1.0,1.0,NONE,True,0.0,0.0,False,False,2295.0,0.0
61.0,4.0,94.99999999999999,20.43481588124427,4.000155892832032,4890.714285714285,7815.2093727552265,2928.0945916924493,2403.0945916924493,0.0,2403.0945916924493,9956.191634800982,9956.191634800982,0.0,0.0,9956.191634800984,14400.0,5956.0033185461125,4000.1883162548693,5956.003318546111,4944.709769199889,3.111960247060611e-05,0.9490216250473558,0.2,False,0.988433927780466,0.0,False,0.0,0.0,0.0,9956.191634800982,9956.191634800982,4857.874277170428,1.3642420526593924e-12,0.0,True,17774.02477,5719.931556651507,False,False,True,False,0.497776829611627,29002.905482554645,21712.696109799417,False,250.0,0.0,True,1806.336738116948,0.0,0.497776829611627,1.0,0.9808292099378738,1.0,NONE,True,0.0,0.0,False,False,2295.0,0.0
62.0,4.0,94.99999999999999,20.43481588124427,4.00009426085547,5000.0,6446.22985550707,2667.724681271548,2142.724681271548,0.0,2142.724681271548,8802.722266596427,8802.722266596427,0.0,0.0,8802.722266596427,14400.0,5248.944537340049,3553.7777292563787,5248.944537340047,4233.236035923393,3.179913474751231e-05,0.9490216271263733,0.2,False,0.9845061003318555,0.0,False,0.0,0.0,0.0,8802.722266596427,8802.722266596427,3749.266812779144,-6.821210263296962e-13,0.0,True,17774.02477,7100.703856653512,False,False,True,False,0.3839548594553162,27633.928043469383,21712.698187962313,False,250.0,0.0,True,1818.0153587751129,0.0,0.3839548594553162,1.0,0.9813525203059805,1.0,NONE,True,0.0,0.0,False,False,2295.0,0.0
