x0,x1,x2,x3,x4,x5,x6,x7,pv_kWp,battery_kWh,pcm_kg,compressor_kWh,feasible,failure_reason,unmet_kWh,rh_violation_hours,battery_soc_min,pcm_soc_min,pcm_candidate,pcm_transition_C,pcm_conductivity_W_mK,pcm_usable_enthalpy_J_kg,pcm_leakage_pct,pcm_cycle_retention_500,pcm_cost_INR_kg,pcm_data_status
14.67747175,34.8440706,999.89053443,9.98970349,11.96523621,18.39797288,11984.78430219,38.87525823,14.677471754980248,34.84407059610509,999.8905344333151,5910.383435149641,True,,8.913048077374697e-14,0,0.3644080472859793,0.3780909777608278,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.52366187,29.98549867,994.67455267,9.98511254,11.9940901,19.92954321,10847.27955493,40.0,18.523661870844187,29.985498674447122,994.6745526725578,6114.145985338504,True,,5.384208634495735e-13,0,0.4763256633890553,0.3774519660493081,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.41937263,33.3001989,999.99076181,9.98970349,11.98376065,17.9891291,11994.36217765,39.92328577,16.419372633905517,33.30019889542186,999.9907618126813,6002.525240020872,True,,7.639755494892598e-14,0,0.38207789275595594,0.37810319140086324,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.1859353,29.91486443,997.0294149,10.0,12.0,17.43616257,11720.2021542,39.99998719,18.18593529897298,29.914864425276125,997.0294148967716,6030.874987631759,True,,9.458744898438453e-14,0,0.46672942618663776,0.3777412885583171,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.25629108,33.34021504,929.79468461,9.70573287,11.97371574,18.00821156,11999.96281031,28.69965031,14.256291083342607,33.340215042112916,929.7946846063576,5887.966447200747,True,,7.657945388928055e-13,0,0.3118377971407751,0.36890455769341823,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.34978117,30.07995507,998.1593245,9.99629836,11.55689476,19.92954321,10860.34759345,40.0,14.349781168303645,30.079955074788533,998.1593244986586,6008.938564136606,True,,2.2737367544323206e-13,0,0.28171228630080236,0.3778796267816579,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
13.51339977,29.9851049,928.45875882,9.9902592,11.20488934,18.44254433,11405.30022452,39.98157681,13.51339976515515,29.98510490135457,928.4587588221387,5942.015291291777,False,POST_SIM_CONSTRAINT,1.5881170328897989,10.0,0.20000000000000004,0.3687160139048694,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
12.87130242,28.50416954,600.01265401,9.9994887,11.96978851,17.50499336,5477.02840245,36.2104851,12.871302419645609,28.504169543170782,600.0126540066171,6243.634374924241,False,POST_SIM_CONSTRAINT,5.129550117999315e-13,0,0.2809227287484855,0.12769352783743404,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.62194112,30.93683173,587.61735451,9.99980929,11.99935529,17.95446856,11960.52442306,40.0,16.621941119002077,30.936831732085473,587.6173545103304,6632.250498882425,True,,8.003553375601768e-14,0,0.3473983177558814,0.21671315799169943,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.51185521,29.77869978,975.49060439,9.77591117,11.9954607,18.38969031,10793.51468058,40.0,16.511855209826752,29.778699778882444,975.4906043918122,6278.99762731864,True,,2.4010660126805307e-13,0,0.33020660315084954,0.37504297279524956,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.29359277,34.69429778,999.68445474,9.93439786,11.99808999,19.87534988,10831.76866217,38.10054408,14.293592771049594,34.69429777840023,999.6844547400623,6048.480858593883,True,,1.3096723705530166e-13,0,0.31546797199851606,0.37806585733864684,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.28511194,30.54276465,998.92490584,9.98970349,11.92526532,19.94270533,10871.99884878,39.9821319,14.285111935610779,30.542764650054746,998.9249058431506,6018.742126656087,True,,8.36735125631094e-14,0,0.25907953322015514,0.3779731814172089,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.52693723,29.94968071,628.58987182,9.99893962,11.99798357,18.37039812,10775.39713253,40.0,16.5269372292449,29.949680712165414,628.5898718163498,6530.899740500431,True,,9.094947017729283e-14,0,0.3340531769715872,0.2551335464119513,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.51967359,34.58566626,999.99730518,9.74054197,11.99631032,17.99693437,10792.92579442,39.88664327,16.519673594567973,34.5856662598882,999.9973051786922,6299.652373447854,True,,1.7462298274040223e-13,0,0.4108426035499284,0.3781039886858807,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.12159136,34.90351636,977.44933645,9.99898361,11.99932146,17.3524426,11949.14450071,39.99832271,16.121591364260563,34.9035163550083,977.4493364530105,5987.112565186704,True,,6.184563972055912e-14,0,0.39951311432250747,0.37529327009422186,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.3802055,29.02201788,999.90505397,9.99345731,11.20595264,19.98166574,12000.0,40.0,16.380205495454376,29.022017875666293,999.905053967267,6001.635481377321,True,,4.329194780439138e-13,0,0.3156110913673171,0.3780927472529212,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.11103789,33.33487819,988.8721613,9.99906444,11.57428327,18.28980755,10865.27642705,40.0,16.111037891777233,33.334878192139,988.8721613042325,6050.900869647394,True,,1.1459633242338896e-13,0,0.3816276204572416,0.37673319585452336,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.28050416,33.06235425,985.34180214,9.99991746,11.66563448,18.07286856,12000.0,38.91381648,16.28050415869329,33.062354245746775,985.3418021396984,5960.948782362507,True,,2.0190782379359007e-13,0,0.3748077185398404,0.376291732857459,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.0244429,30.07115553,963.14017737,9.99972696,10.97588842,19.87412412,11998.20935798,40.0,16.024442896518124,30.071155533717654,963.1401773726496,5963.781081206273,True,,1.218722900375724e-13,0,0.314689080232366,0.3734413320527368,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.25664908,34.7844376,986.67697206,9.98970349,11.61910471,16.70529638,12000.0,39.92208952,16.256649082653993,34.78443759536072,986.6769720646771,5987.441719080948,True,,8.36735125631094e-14,0,0.4006916914892688,0.3764590639738131,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.25629108,30.0,953.71267447,9.99933534,11.67273117,17.98895019,11996.82747411,39.96288835,14.256291083342607,30.0,953.7126744709861,5936.518513237086,True,,2.8194335754960775e-13,0,0.27677049961352856,0.3721908395124649,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.11675737,29.16831489,999.88838907,9.98976658,11.58179364,19.9800412,11921.23938144,39.99642702,16.11675737388273,29.168314887777914,999.8883890725745,5986.816564470884,True,,3.92901711165905e-13,0,0.311662016157597,0.37809071630187563,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
19.4330803,31.54069389,600.01265401,9.90375853,11.22039168,19.71718982,10720.14330567,39.99992405,19.43308030179332,31.540693891815124,600.0126540066171,6689.703158129572,True,,3.965396899729967e-13,0,0.5095327616004564,0.2191412459117401,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.70079761,30.12766931,994.67455267,9.96673481,11.53612897,19.92954321,11717.75680635,40.0,14.700797606991015,30.12766930865506,994.6745526725578,5976.125705678405,True,,1.2732925824820997e-13,0,0.2933254349863137,0.37745196604930786,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.40566853,33.3307303,1000.0,9.99870525,12.0,18.40417683,12000.0,40.0,18.40566852905583,33.33073030336107,1000.0,6028.312547727401,True,,1.6007106751203536e-13,0,0.5139842358568062,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.62309791,30.0,954.36890269,9.99980929,11.99815216,17.91111769,11957.6050152,40.0,16.62309790687632,30.0,954.3689026926032,5992.86629676746,True,,9.276845958083867e-14,0,0.3299094235057219,0.37227868325407454,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.29808681,29.08185429,998.8890043,9.93705764,11.78258462,19.94400389,10304.3596594,40.0,14.298086809012473,29.081854291821415,998.8890043004299,6098.925131850265,True,,3.0740920919924977e-13,0,0.282072268281013,0.37796879742424583,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
13.47065792,30.84995545,999.89700921,9.99877901,11.87131405,18.38119171,11999.6159158,39.22966827,13.470657920131055,30.849955450712937,999.8970092054067,5901.796504637901,False,POST_SIM_CONSTRAINT,11.642895747832055,12.0,0.20025041548813796,0.37809176684608325,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.2849142,29.82074358,930.1254759,9.98970349,11.20488934,19.94270533,10923.49312924,39.99958473,14.284914203134228,29.820743583214405,930.1254758985231,6004.846877037481,True,,9.458744898438453e-14,0,0.26160284105721093,0.3689511597833174,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.29359277,34.9958601,999.65214564,9.93439786,11.99805751,19.94335993,10661.73966947,39.99996807,14.293592771049594,34.9958601008646,999.6521456404952,6078.533466967945,True,,1.1641532182693482e-13,0,0.3163237028868225,0.3780619180291688,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
19.45844155,31.54069389,600.01265401,9.99023464,11.96978851,18.70077302,5381.49181696,39.99996173,19.458441549716813,31.540693891815124,600.0126540066171,6392.472945044747,True,,8.622009772807359e-13,0,0.4390985916923303,0.11903485578021522,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.67586796,34.8440706,999.8915904,9.98970349,11.20595319,19.94285367,11943.76286623,39.99941522,14.675867957821936,34.84407059610509,999.891590403538,5939.1486543309575,True,,7.275957614183426e-14,0,0.36458404928188476,0.37809110645339616,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.11675737,29.15793124,563.70794067,9.99924123,11.57306091,19.98037831,12000.0,40.0,16.11675737388273,29.157931236594102,563.7079406709313,6640.498473385124,True,,2.6921043172478675e-13,0,0.3109593614529177,0.18406149994382426,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.52693723,29.99117168,1000.0,9.99898361,11.77069378,18.37039812,10775.39713253,40.0,16.5269372292449,29.991171683962826,1000.0,6075.372833312739,True,,6.002665031701327e-14,0,0.33484811601700915,0.3781043170368841,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.59515115,29.13252397,999.89396274,9.98970349,11.20488934,19.65909769,11917.6248752,39.92863881,14.59515115313521,29.132523965869566,999.8939627401842,5948.321642108286,True,,7.457856554538012e-14,0,0.2803120377642438,0.37809139557238913,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.13871013,29.99117168,999.9860769,9.93484909,11.56773818,17.81323934,10771.93232987,40.0,16.138710132553182,29.991171683962826,999.986076904634,6118.469685289874,True,,4.547473508864641e-13,0,0.3242437569981218,0.37810262055569066,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.35336204,34.8296529,999.5231535,9.98970349,11.8773363,19.97838329,12000.0,39.9999963,16.35336203568417,34.82965289546452,999.5231534980379,6002.422560505178,True,,7.639755494892598e-14,0,0.40363149395950726,0.3780461880353111,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.26605002,34.60822461,999.99171484,9.98970349,11.20595264,17.92775395,12000.0,40.0,16.2660500166728,34.60822461297776,999.9917148397816,5990.963735529711,True,,7.275957614183426e-14,0,0.3983265406130531,0.3781033075243503,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.12332721,32.986063,629.59526586,9.99897712,12.0,17.96491785,11856.30540934,39.92746095,16.12332720963667,32.98606300242391,629.5952658562221,6553.6981880933845,True,,4.18367562815547e-13,0,0.3704554438572739,0.26772184923386666,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.12120147,33.3307303,999.89700921,9.99898361,11.22359097,19.91770749,10914.87059417,40.0,14.121201471615736,33.33073030336107,999.8970092054067,6001.715578320507,True,,7.457856554538012e-14,0,0.2726741296433345,0.3780917668460839,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.26770486,30.00043007,686.25625599,9.99072912,11.87618264,17.48852498,11971.92488668,39.99956376,14.267704860134309,30.000430072977796,686.2562559897868,6374.672484171819,True,,6.730260793119669e-14,0,0.2772438167096234,0.27344124274897963,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.09707054,33.05096049,986.03104513,10.0,11.67056912,16.60435169,11777.40226606,39.90213089,16.097070537018748,33.05096048949237,986.0310451317968,5979.013334672006,True,,1.1823431123048067e-13,0,0.3713016644601068,0.37637816928512247,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.50619456,30.12632405,608.92432175,9.98970349,11.99299148,18.8435837,11991.15825122,39.74581823,14.506194555264587,30.12632405074924,608.9243217502096,6481.6646355731855,True,,7.639755494892598e-14,0,0.28629782471685167,0.19671849824520893,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.26605002,29.84786176,563.99060112,9.98985292,11.20595264,18.85598686,12000.0,39.90049035,16.2660500166728,29.847861759412623,563.9906011186599,6644.355953970732,True,,1.9463186617940664e-13,0,0.31687895371804625,0.18446857054073618,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
15.96211455,32.00413086,1000.0,9.99898361,11.99311433,18.37039812,12000.0,40.0,15.962114553449778,32.00413085706034,1000.0,5959.511750232877,True,,8.003553375601768e-14,0,0.3489757748017331,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.03401029,30.54397746,999.34466298,9.99842248,11.99992088,19.86270299,10845.07288356,39.99990143,16.034010286896077,30.54397746435173,999.3446629844856,6049.143809049748,True,,6.730260793119669e-13,0,0.3315069478123908,0.378024415250249,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
19.42280328,31.62176518,1000.0,9.8986406,12.0,18.37039812,11768.22878064,39.99996154,19.42280327998702,31.621765184254187,1000.0,6147.218613267909,True,,6.184563972055912e-14,0,0.5055812744489917,0.37810431703688474,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.79404441,29.08185429,998.8890043,10.0,11.78258462,18.05389302,10304.3596594,40.0,14.794044414095513,29.081854291821415,998.8890043004299,6052.631646681956,True,,5.820766091346741e-14,0,0.28384157371186375,0.37796879742424583,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.11956028,30.00470201,998.7716862,9.93439786,11.59333802,19.26822944,10865.27642705,40.0,16.119560276465048,30.00470201108984,998.7716861979063,6104.178266124322,True,,7.457856554538012e-14,0,0.32332711021626137,0.3779544693323261,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.0,30.0,992.62074028,10.0,12.0,18.42284571,11027.02240206,40.0,18.0,30.0,992.6207402776494,6087.872859769193,True,,1.255102688446641e-13,0,0.3612018033832296,0.37719851078891553,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.29359277,29.99463427,939.01353361,9.98613925,11.99805751,19.90146447,11974.04782853,40.0,14.293592771049594,29.994634268264907,939.0135336066886,5937.852108659496,True,,3.54702933691442e-13,0,0.277820808130563,0.3701910273813981,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.26605002,34.57742956,999.99730518,9.98970349,11.20593184,17.98883416,12000.0,39.96650108,16.2660500166728,34.577429557678144,999.9973051786922,5990.753360359709,True,,8.549250196665525e-14,0,0.3978717176353154,0.37810398868587924,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.20680975,34.68668141,709.37742266,9.99957473,12.0,16.59335739,11720.2021542,39.99999554,16.206809750111667,34.68668141003733,709.3774226601463,6403.234326331201,True,,8.36735125631094e-14,0,0.39956466780957134,0.3281946138851086,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
17.06144357,33.29667062,1000.0,9.98970349,11.20915359,18.72881833,11731.21694762,39.89893057,17.061443571894248,33.29667062339847,1000.0,6041.565014782853,True,,8.185452315956354e-14,0,0.3993088930573132,0.3781043170368862,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.33053417,30.12632405,608.92432175,9.98970349,11.22329887,18.8435837,11990.75165272,39.73866428,16.330534174308024,30.12632405074924,608.9243217502096,6600.156282400052,True,,1.0913936421275138e-13,0,0.3241650852086369,0.2443035820915802,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.25997722,30.03625885,994.67455267,9.99030557,11.58069827,19.92954321,10865.27642705,40.0,14.259977219490535,30.036258853838937,994.6745526725578,6022.51800157081,True,,1.291482476517558e-13,0,0.26334368412476966,0.3774519660493081,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.10879198,34.71539232,992.43601056,9.98970349,11.20595264,18.72881833,12000.0,39.99560709,16.10879197820307,34.715392319504446,992.4360105635745,5978.535669074253,True,,7.457856554538012e-14,0,0.39618366344534905,0.3771756624107041,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.11171867,30.00470201,998.19110518,9.93439786,11.56912052,19.92954321,10785.91145103,40.0,16.11171867450768,30.00470201108984,998.1911051804191,6114.188167764695,True,,8.185452315956354e-14,0,0.32367001593120626,0.37788351325945746,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.41937263,34.83553976,999.60880809,9.98970349,11.97347656,17.92804889,11949.46819637,39.99790199,16.419372633905517,34.83553976225749,999.6088080887268,6004.88049003961,True,,1.1095835361629724e-13,0,0.40553589322376116,0.37805663366826936,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.03401029,29.98631772,985.30651474,9.90423292,11.99992088,18.37039812,11999.90624243,40.0,16.034010286896077,29.98631771565156,985.3065147438422,6039.898943534859,True,,4.620233085006476e-13,0,0.3132593706490932,0.3762873042910718,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.28551445,34.8440706,1000.0,9.9900904,11.20595264,18.00637399,11984.58610141,39.99644898,16.28551445493553,34.84407059610509,1000.0,5990.183072751848,True,,6.45741238258779e-13,0,0.40232191165434056,0.3781043170368865,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
18.42346969,31.64496016,999.55873404,9.99769119,11.96978851,17.42970807,5381.49181696,39.99945989,18.42346969033756,31.64496016315905,999.5587340420882,6428.188406868548,True,,2.310116542503238e-13,0,0.43027513079274327,0.3780505273230439,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
19.4330803,31.54069389,600.01265401,9.90361966,11.96978851,17.50499336,10799.62611423,39.99974278,19.43308030179332,31.540693891815124,600.0126540066171,6690.226750041659,True,,1.0732037480920553e-13,0,0.5091402527326385,0.22009978328788038,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.26770486,30.00043007,711.59631697,9.98971551,11.92313152,19.76895166,11696.01469211,39.99956376,14.267704860134309,30.000430072977796,711.596316970907,6342.795937324641,True,,2.3283064365386963e-13,0,0.27894262286862825,0.2953696721027632,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.23612307,34.35164648,939.32324668,9.97037494,11.20488934,18.00975358,10778.13016435,39.99147354,14.236123074773932,34.351646478560184,939.3232466757601,6033.414852092701,True,,2.0372681319713593e-13,0,0.30371513087638935,0.37023380891539337,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.27041753,34.80221081,1000.0,9.98958751,11.21643249,19.94282882,10770.09672827,40.0,16.270417528295965,34.80221081209662,1000.0,6075.784229507608,True,,7.60337570682168e-13,0,0.40820082201138436,0.3781043170368844,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.68256061,34.8440706,999.89053443,9.98970349,11.20498518,19.94895848,10925.2240182,40.0,14.682560609835072,34.84407059610509,999.8905344333151,6008.042221413925,True,,6.366462912410498e-14,0,0.37043385651459854,0.37809097776082756,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.29359277,29.99463427,999.70041212,9.32546022,11.99805751,19.93771547,11978.21262179,40.0,14.293592771049594,29.994634268264907,999.7004121177719,6564.501450798063,True,,6.766640581190586e-13,0,0.27779561736071523,0.37806780285914654,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.25629108,31.62210776,535.21025359,9.70908685,11.97371574,17.99194097,11968.13466249,28.69965031,14.256291083342607,31.622107762924482,535.2102535935728,6427.273866752807,False,POST_SIM_CONSTRAINT,1.127773430198431e-13,0,0.29367464235187457,0.11525235401826806,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.29359277,30.04759579,991.00294927,9.99897772,11.64364558,17.98613601,10941.28534144,40.0,14.293592771049594,30.047595785923207,991.0029492658289,6007.0670435913335,True,,1.3460521586239337e-13,0,0.2708622496015428,0.3769981243429926,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.26772083,29.99117168,946.92739644,9.99225262,11.77069378,18.7425507,10710.52571269,40.0,16.26772083035069,29.991171683962826,946.9273964411361,6077.57661119822,True,,3.5288394428789617e-13,0,0.3282121222216492,0.37127541681468657,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.54258315,30.00464956,998.74747353,9.99898361,11.99798357,18.37039812,11562.9923309,40.0,16.542583154880315,30.0046495604436,998.7474735287175,6019.173013932568,True,,7.09405867382884e-14,0,0.33024757457729387,0.3779515118135517,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.26605002,33.20565938,1000.0,9.98970349,11.20595264,18.64809997,12000.0,39.89895394,16.2660500166728,33.20565937863954,1000.0,5987.466296670978,True,,7.457856554538012e-14,0,0.37675577382002834,0.37810431703688463,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
16.59187558,33.29667062,1000.0,9.98962198,11.77932707,17.98795455,11991.82941462,39.89956867,16.59187558217308,33.29667062339847,1000.0,6002.5866995718625,True,,1.4551915228366852e-13,0,0.3862898704022714,0.3781043170368855,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.61169268,33.29222955,985.27660193,9.99898361,11.98362505,17.39636385,10614.98413538,40.0,14.611692680322138,33.29222955332379,985.2766019283871,6021.084935211645,True,,6.730260793119669e-14,0,0.3338644100322532,0.37628354998593316,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
14.26770486,30.00476624,686.25625599,9.99072912,11.88876988,17.70649766,11970.81204028,39.99956376,14.267704860134309,30.004766238171563,686.2562559897868,6374.645752102249,True,,7.09405867382884e-14,0,0.27734184825509495,0.2734256953355717,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
13.56560058,29.49445742,999.89053443,9.98970349,11.20488934,19.93071332,10925.2240182,39.92863881,13.565600575918236,29.494457422113562,999.8905344333151,5989.353369184269,False,POST_SIM_CONSTRAINT,1.2022726083575193,8.0,0.2,0.37809097776082756,BIOCHAR_CS_CA_LA_OA,3.1,1.853,104900.0,6.49,0.977,180.0,literature_core_properties_plus_screening_assumptions
